sector,key,list_key,row_id,name,country,register_class,list_status,capacity_value,capacity_unit,perimeter_clause,rungs_passed,scored,unread,site_result,site_searched,site_source,site_speaker,site_date,site_precision,site_note,capacity_result,capacity_searched,capacity_source,capacity_speaker,capacity_date,capacity_precision,capacity_note,fid_result,fid_searched,fid_source,fid_speaker,fid_date,fid_precision,fid_note,funding_result,funding_searched,funding_source,funding_speaker,funding_date,funding_precision,funding_note,start_result,start_searched,start_source,start_speaker,start_date,start_precision,start_note,input_result,input_searched,input_source,input_speaker,input_date,input_precision,input_note,input_provisional
steel,gem:P100000120620,P100000120620,,Acciaierie d'Italia Taranto steel plant,Italy,named not admitted,Announced,,,,1,true,false,pass,true,sources/steel_entries.json,owner or permit source,2026-09-18,day,the census read an owner or permit source that names the site and the perimeter still refuses the entry,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no register row, so no owner side to sweep; the graph names no edge for this entry",false
steel,gem:P100000120634,P100000120634,,Acciaierie Venete Borgo Valsugana steel plant,Italy,perimeter exclusion,,,,"scrap EAF, no primary capacity",0,false,false,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,false
steel,gem:P100000120636,P100000120636,,Acciaierie Venete Padua steel plant,Italy,perimeter exclusion,,,,"scrap EAF, no primary capacity",0,false,false,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,false
steel,gem:P100000120635,P100000120635,,Acciaierie Venete Sarezzo steel plant,Italy,perimeter exclusion,,,,"scrap EAF, no primary capacity",0,false,false,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,false
steel,gem:P100000120454,P100000120454,,Acerinox Europa Los Barrios steel plant,Spain,perimeter exclusion,,,,"scrap EAF, no primary capacity",0,false,false,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,false
steel,gem:P100000120624,P100000120624,,AFV Accaierie Beltrame Vicenza steel plant,Italy,perimeter exclusion,,,,"scrap EAF, no primary capacity",0,false,false,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,false
steel,gem:P100000121240,P100000121240,,AFV Donalam Targoviste steel plant,Romania,perimeter exclusion,,,,"scrap EAF, no primary capacity",0,false,false,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,false
steel,gem:P100000120423,P100000120423,power4steel-dillingen,AG der Dillinger Hüttenwerke Dillingen steel plant,Germany,admitted,Announced,,,,0,true,false,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,the census read the owner's own sources and none names a site for this project,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no register row, so no owner side to sweep; the graph names no edge for this entry",false
steel,gem:P100000120623,P100000120623,,Alfa Acciai Brescia steel plant,Italy,perimeter exclusion,,,,"scrap EAF, no primary capacity",0,false,false,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,false
steel,gem:P100000120637,P100000120637,,Alfa Acciai Catania steel plant,Italy,perimeter exclusion,,,,"scrap EAF, no primary capacity",0,false,false,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,false
steel,gem:P100000120029,P100000120029,,Aperam Stainless Belgium Châtelet steel plant,Belgium,perimeter exclusion,,,,"scrap EAF, no primary capacity",0,false,false,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,false
steel,gem:P100000120028,P100000120028,,Aperam Stainless Belgium Genk steel plant,Belgium,perimeter exclusion,,,,"scrap EAF, no primary capacity",0,false,false,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,not_searched,false,sources/steel_entries.json,eufabric census,2026-09-18,day,out of perimeter; not scored,false
steel,gem:P100000120459,P100000120459,,ArcelorMittal Asturias (Aviles) steel plant,Spain,searched none found,,,,,0,true,false,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,the census read the owner's own sources and none names a site for this project,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no register row, so no owner side to sweep; the graph names no edge for this entry",false
steel,gem:P100000120452,P100000120452,arcelormittal-gijon,ArcelorMittal Asturias (Gijón) steel plant,Spain,admitted,Announced,,,,0,true,false,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,the census read the owner's own sources and none names a site for this project,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,sources/steel_entries.json,eufabric census,2026-09-18,day,no owner document on file; the census is the record of looking,not_searched,false,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no register row, so no owner side to sweep; the graph names no edge for this entry",false
steel,gem:P100000120426,P100000120426,am-bremen-eisenhuettenstadt,ArcelorMittal Bremen steel plant,Germany,held,Construction,,,,1,true,false,pass,true,https://www.cleanenergywire.org/news/german-finance-minister-calls-steel-summit-after-green-projects-axed,owner,2025-06-23,day,row carries a position from a company or permit source,fail,true,https://www.cleanenergywire.org/news/german-finance-minister-calls-steel-summit-after-green-projects-axed,owner,2025-06-23,day,no capacity stated by the owner on file,fail,true,https://www.cleanenergywire.org/news/german-finance-minister-calls-steel-summit-after-green-projects-axed,owner,2025-06-23,day,no owner statement that FID has been taken,fail,true,sources/funder_pass.json,eufabric funder pass,2026-09-19,day,the funder lists of sources/funder_pass.json — the Innovation Fund's own project table of 413 projects and 163 of its factsheets — name no award for this entry,fail,true,https://www.cleanenergywire.org/news/german-finance-minister-calls-steel-summit-after-green-projects-axed,owner,2025-06-23,day,no owner-stated start carrying a date precision,fail,true,sources/edges.json,eufabric dependency sweep,2026-09-11,day,"no edge in the dependency graph names this project; the date is the graph's newest statement, not a sweep date",true
